CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
25860,,,"Hickory-Lenoir-Morganton, NC",,,Catawba County,North Carolina,37,035,Central
25940,,,"Hilton Head Island-Bluffton, SC",,,Beaufort County,South Carolina,45,013,Central
25940,,,"Hilton Head Island-Bluffton, SC",,,Jasper County,South Carolina,45,053,Outlying
25980,,496,"Hinesville, GA",,"Savannah-Hinesville-Statesboro, GA",Liberty County,Georgia,13,179,Central
25980,,496,"Hinesville, GA",,"Savannah-Hinesville-Statesboro, GA",Long County,Georgia,13,183,Outlying
26140,,,"Homosassa Springs, FL",,,Citrus County,Florida,12,017,Central
26300,,284,"Hot Springs, AR",,"Hot Springs-Malvern, AR",Garland County,Arkansas,05,051,Central
26380,,,"Houma-Thibodaux, LA",,,Lafourche Parish,Louisiana,22,057,Central
26380,,,"Houma-Thibodaux, LA",,,Terrebonne Parish,Louisiana,22,109,Central
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Austin County,Texas,48,015,Outlying
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Brazoria County,Texas,48,039,Central
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Chambers County,Texas,48,071,Central
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Fort Bend County,Texas,48,157,Central
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Galveston County,Texas,48,167,Central
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Harris County,Texas,48,201,Central
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Liberty County,Texas,48,291,Outlying
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Montgomery County,Texas,48,339,Outlying
26420,,288,"Houston-The Woodlands-Sugar Land, TX",,"Houston-The Woodlands, TX",Waller County,Texas,48,473,Outlying
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Boyd County,Kentucky,21,019,Central
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Carter County,Kentucky,21,043,Outlying
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Greenup County,Kentucky,21,089,Central
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Lawrence County,Ohio,39,087,Central
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Cabell County,West Virginia,54,011,Central
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Putnam County,West Virginia,54,079,Central
26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",Wayne County,West Virginia,54,099,Central
26620,,290,"Huntsville, AL",,"Huntsville-Decatur, AL",Limestone County,Alabama,01,083,Outlying
26620,,290,"Huntsville, AL",,"Huntsville-Decatur, AL",Madison County,Alabama,01,089,Central
26820,,292,"Idaho Falls, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",Bonneville County,Idaho,16,019,Central
26820,,292,"Idaho Falls, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",Butte County,Idaho,16,023,Outlying
26820,,292,"Idaho Falls, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",Jefferson County,Idaho,16,051,Outlying
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Boone County,Indiana,18,011,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Brown County,Indiana,18,013,Outlying
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Hamilton County,Indiana,18,057,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Hancock County,Indiana,18,059,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Hendricks County,Indiana,18,063,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Johnson County,Indiana,18,081,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Madison County,Indiana,18,095,Outlying
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Marion County,Indiana,18,097,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Morgan County,Indiana,18,109,Central
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Putnam County,Indiana,18,133,Outlying
26900,,294,"Indianapolis-Carmel-Anderson, IN",,"Indianapolis-Carmel-Muncie, IN",Shelby County,Indiana,18,145,Outlying
26980,,168,"Iowa City, IA",,"Cedar Rapids-Iowa City, IA",Johnson County,Iowa,19,103,Central
26980,,168,"Iowa City, IA",,"Cedar Rapids-Iowa City, IA",Washington County,Iowa,19,183,Outlying
27060,,296,"Ithaca, NY",,"Ithaca-Cortland, NY",Tompkins County,New York,36,109,Central
27100,,,"Jackson, MI",,,Jackson County,Michigan,26,075,Central
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Copiah County,Mississippi,28,029,Outlying
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Hinds County,Mississippi,28,049,Central
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Holmes County,Mississippi,28,051,Outlying
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Madison County,Mississippi,28,089,Central
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Rankin County,Mississippi,28,121,Central
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Simpson County,Mississippi,28,127,Outlying
27140,,298,"Jackson, MS",,"Jackson-Vicksburg-Brookhaven, MS",Yazoo County,Mississippi,28,163,Outlying
27180,,297,"Jackson, TN",,"Jackson-Brownsville, TN",Chester County,Tennessee,47,023,Outlying
27180,,297,"Jackson, TN",,"Jackson-Brownsville, TN",Crockett County,Tennessee,47,033,Outlying
27180,,297,"Jackson, TN",,"Jackson-Brownsville, TN",Gibson County,Tennessee,47,053,Outlying
27180,,297,"Jackson, TN",,"Jackson-Brownsville, TN",Madison County,Tennessee,47,113,Central
27260,,300,"Jacksonville, FL",,"Jacksonville-St. Marys-Palatka, FL-GA",Baker County,Florida,12,003,Outlying
27260,,300,"Jacksonville, FL",,"Jacksonville-St. Marys-Palatka, FL-GA",Clay County,Florida,12,019,Central
27260,,300,"Jacksonville, FL",,"Jacksonville-St. Marys-Palatka, FL-GA",Duval County,Florida,12,031,Central
27260,,300,"Jacksonville, FL",,"Jacksonville-St. Marys-Palatka, FL-GA",Nassau County,Florida,12,089,Outlying
27260,,300,"Jacksonville, FL",,"Jacksonville-St. Marys-Palatka, FL-GA",St. Johns County,Florida,12,109,Outlying
27340,,,"Jacksonville, NC",,,Onslow County,North Carolina,37,133,Central
27500,,357,"Janesville-Beloit, WI",,"Madison-Janesville-Beloit, WI",Rock County,Wisconsin,55,105,Central
27620,,,"Jefferson City, MO",,,Callaway County,Missouri,29,027,Outlying
27620,,,"Jefferson City, MO",,,Cole County,Missouri,29,051,Central
27620,,,"Jefferson City, MO",,,Moniteau County,Missouri,29,135,Outlying
27620,,,"Jefferson City, MO",,,Osage County,Missouri,29,151,Outlying
27740,,304,"Johnson City, TN",,"Johnson City-Kingsport-Bristol, TN-VA",Carter County,Tennessee,47,019,Central
27740,,304,"Johnson City, TN",,"Johnson City-Kingsport-Bristol, TN-VA",Unicoi County,Tennessee,47,171,Outlying
27740,,304,"Johnson City, TN",,"Johnson City-Kingsport-Bristol, TN-VA",Washington County,Tennessee,47,179,Central
27780,,306,"Johnstown, PA",,"Johnstown-Somerset, PA",Cambria County,Pennsylvania,42,021,Central
27860,,308,"Jonesboro, AR",,"Jonesboro-Paragould, AR",Craighead County,Arkansas,05,031,Central
27860,,308,"Jonesboro, AR",,"Jonesboro-Paragould, AR",Poinsett County,Arkansas,05,111,Outlying
27900,,309,"Joplin, MO",,"Joplin-Miami, MO-OK",Jasper County,Missouri,29,097,Central
27900,,309,"Joplin, MO",,"Joplin-Miami, MO-OK",Newton County,Missouri,29,145,Outlying
27980,,,"Kahului-Wailuku-Lahaina, HI",,,Maui County,Hawaii,15,009,Central
28020,,310,"Kalamazoo-Portage, MI",,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo County,Michigan,26,077,Central
28100,,176,"Kankakee, IL",,"Chicago-Naperville, IL-IN-WI",Kankakee County,Illinois,17,091,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Kansas,20,091,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Leavenworth County,Kansas,20,103,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Linn County,Kansas,20,107,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Miami County,Kansas,20,121,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Wyandotte County,Kansas,20,209,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Bates County,Missouri,29,013,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Caldwell County,Missouri,29,025,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Cass County,Missouri,29,037,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Clay County,Missouri,29,047,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Clinton County,Missouri,29,049,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Jackson County,Missouri,29,095,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Lafayette County,Missouri,29,107,Outlying
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Platte County,Missouri,29,165,Central
28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Ray County,Missouri,29,177,Outlying
28420,,313,"Kennewick-Richland, WA",,"Kennewick-Richland-Walla Walla, WA",Benton County,Washington,53,005,Central
28420,,313,"Kennewick-Richland, WA",,"Kennewick-Richland-Walla Walla, WA",Franklin County,Washington,53,021,Central
28660,,,"Killeen-Temple, TX",,,Bell County,Texas,48,027,Central
28660,,,"Killeen-Temple, TX",,,Coryell County,Texas,48,099,Central
28660,,,"Killeen-Temple, TX",,,Lampasas County,Texas,48,281,Outlying
28700,,304,"Kingsport-Bristol, TN-VA",,"Johnson City-Kingsport-Bristol, TN-VA",Hawkins County,Tennessee,47,073,Central
28700,,304,"Kingsport-Bristol, TN-VA",,"Johnson City-Kingsport-Bristol, TN-VA",Sullivan County,Tennessee,47,163,Central
28700,,304,"Kingsport-Bristol, TN-VA",,"Johnson City-Kingsport-Bristol, TN-VA",Scott County,Virginia,51,169,Outlying
28700,,304,"Kingsport-Bristol, TN-VA",,"Johnson City-Kingsport-Bristol, TN-VA",Washington County,Virginia,51,191,Outlying
28700,,304,"Kingsport-Bristol, TN-VA",,"Johnson City-Kingsport-Bristol, TN-VA",Bristol city,Virginia,51,520,Outlying
28740,,408,"Kingston, NY",,"New York-Newark, NY-NJ-CT-PA",Ulster County,New York,36,111,Central
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Anderson County,Tennessee,47,001,Central
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Blount County,Tennessee,47,009,Central
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Campbell County,Tennessee,47,013,Outlying
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Knox County,Tennessee,47,093,Central
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Loudon County,Tennessee,47,105,Central
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Morgan County,Tennessee,47,129,Outlying
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Roane County,Tennessee,47,145,Outlying
28940,,315,"Knoxville, TN",,"Knoxville-Morristown-Sevierville, TN",Union County,Tennessee,47,173,Outlying
29020,,316,"Kokomo, IN",,"Kokomo-Peru, IN",Howard County,Indiana,18,067,Central
29100,,,"La Crosse-Onalaska, WI-MN",,,Houston County,Minnesota,27,055,Central
29100,,,"La Crosse-Onalaska, WI-MN",,,La Crosse County,Wisconsin,55,063,Central
29180,,318,"Lafayette, LA",,"Lafayette-Opelousas-Morgan City, LA",Acadia Parish,Louisiana,22,001,Outlying
29180,,318,"Lafayette, LA",,"Lafayette-Opelousas-Morgan City, LA",Iberia Parish,Louisiana,22,045,Central
29180,,318,"Lafayette, LA",,"Lafayette-Opelousas-Morgan City, LA",Lafayette Parish,Louisiana,22,055,Central
29180,,318,"Lafayette, LA",,"Lafayette-Opelousas-Morgan City, LA",St. Martin Parish,Louisiana,22,099,Outlying
29180,,318,"Lafayette, LA",,"Lafayette-Opelousas-Morgan City, LA",Vermilion Parish,Louisiana,22,113,Outlying
29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",Benton County,Indiana,18,007,Outlying
29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",Carroll County,Indiana,18,015,Outlying
29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",Tippecanoe County,Indiana,18,157,Central
29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",Warren County,Indiana,18,171,Outlying
29340,,324,"Lake Charles, LA",,"Lake Charles-Jennings, LA",Calcasieu Parish,Louisiana,22,019,Central
29340,,324,"Lake Charles, LA",,"Lake Charles-Jennings, LA",Cameron Parish,Louisiana,22,023,Outlying
29420,,,"Lake Havasu City-Kingman, AZ",,,Mohave County,Arizona,04,015,Central
29460,,422,"Lakeland-Winter Haven, FL",,"Orlando-Lakeland-Deltona, FL",Polk County,Florida,12,105,Central
29540,,,"Lancaster, PA",,,Lancaster County,Pennsylvania,42,071,Central
29620,,,"Lansing-East Lansing, MI",,,Clinton County,Michigan,26,037,Central
29620,,,"Lansing-East Lansing, MI",,,Eaton County,Michigan,26,045,Central
29620,,,"Lansing-East Lansing, MI",,,Ingham County,Michigan,26,065,Central
29620,,,"Lansing-East Lansing, MI",,,Shiawassee County,Michigan,26,155,Outlying
29700,,,"Laredo, TX",,,Webb County,Texas,48,479,Central
29740,,238,"Las Cruces, NM",,"El Paso-Las Cruces, TX-NM",Doña Ana County,New Mexico,35,013,Central
29820,,332,"Las Vegas-Henderson-Paradise, NV",,"Las Vegas-Henderson, NV",Clark County,Nevada,32,003,Central
29940,,312,"Lawrence, KS",,"Kansas City-Overland Park-Kansas City, MO-KS",Douglas County,Kansas,20,045,Central
30020,,,"Lawton, OK",,,Comanche County,Oklahoma,40,031,Central
30020,,,"Lawton, OK",,,Cotton County,Oklahoma,40,033,Outlying
30140,,276,"Lebanon, PA",,"Harrisburg-York-Lebanon, PA",Lebanon County,Pennsylvania,42,075,Central
30300,,,"Lewiston, ID-WA",,,Nez Perce County,Idaho,16,069,Central
30300,,,"Lewiston, ID-WA",,,Asotin County,Washington,53,003,Central
30340,,438,"Lewiston-Auburn, ME",,"Portland-Lewiston-South Portland, ME",Androscoggin County,Maine,23,001,Central
30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",Bourbon County,Kentucky,21,017,Outlying
30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",Clark County,Kentucky,21,049,Outlying
30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",Fayette County,Kentucky,21,067,Central
30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",Jessamine County,Kentucky,21,113,Outlying
30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",Scott County,Kentucky,21,209,Outlying
30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",Woodford County,Kentucky,21,239,Outlying
30620,,338,"Lima, OH",,"Lima-Van Wert-Celina, OH",Allen County,Ohio,39,003,Central
30700,,339,"Lincoln, NE",,"Lincoln-Beatrice, NE",Lancaster County,Nebraska,31,109,Central
30700,,339,"Lincoln, NE",,"Lincoln-Beatrice, NE",Seward County,Nebraska,31,159,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",,"Little Rock-North Little Rock, AR",Faulkner County,Arkansas,05,045,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",,"Little Rock-North Little Rock, AR",Grant County,Arkansas,05,053,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",,"Little Rock-North Little Rock, AR",Lonoke County,Arkansas,05,085,Central
30780,,340,"Little Rock-North Little Rock-Conway, AR",,"Little Rock-North Little Rock, AR",Perry County,Arkansas,05,105,Outlying
30780,,340,"Little Rock-North Little Rock-Conway, AR",,"Little Rock-North Little Rock, AR",Pulaski County,Arkansas,05,119,Central
30780,,340,"Little Rock-North Little Rock-Conway, AR",,"Little Rock-North Little Rock, AR",Saline County,Arkansas,05,125,Central
30860,,,"Logan, UT-ID",,,Franklin County,Idaho,16,041,Outlying
30860,,,"Logan, UT-ID",,,Cache County,Utah,49,005,Central
30980,,,"Longview, TX",,,Gregg County,Texas,48,183,Central
30980,,,"Longview, TX",,,Harrison County,Texas,48,203,Outlying
30980,,,"Longview, TX",,,Rusk County,Texas,48,401,Outlying
30980,,,"Longview, TX",,,Upshur County,Texas,48,459,Outlying
31020,,440,"Longview, WA",,"Portland-Vancouver-Salem, OR-WA",Cowlitz County,Washington,53,015,Central
31080,11244,348,"Los Angeles-Long Beach-Anaheim, CA","Anaheim-Santa Ana-Irvine, CA","Los Angeles-Long Beach, CA",Orange County,California,06,059,Central
31080,31084,348,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles-Long Beach-Glendale, CA","Los Angeles-Long Beach, CA",Los Angeles County,California,06,037,Central
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Clark County,Indiana,18,019,Central
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Floyd County,Indiana,18,043,Central
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Harrison County,Indiana,18,061,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Washington County,Indiana,18,175,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Bullitt County,Kentucky,21,029,Central
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Henry County,Kentucky,21,103,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Jefferson County,Kentucky,21,111,Central
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Oldham County,Kentucky,21,185,Central
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Shelby County,Kentucky,21,211,Outlying
31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",Spencer County,Kentucky,21,215,Outlying
31180,,352,"Lubbock, TX",,"Lubbock-Plainview-Levelland, TX",Crosby County,Texas,48,107,Outlying
31180,,352,"Lubbock, TX",,"Lubbock-Plainview-Levelland, TX",Lubbock County,Texas,48,303,Central
31180,,352,"Lubbock, TX",,"Lubbock-Plainview-Levelland, TX",Lynn County,Texas,48,305,Outlying
31340,,,"Lynchburg, VA",,,Amherst County,Virginia,51,009,Central
31340,,,"Lynchburg, VA",,,Appomattox County,Virginia,51,011,Outlying
31340,,,"Lynchburg, VA",,,Bedford County,Virginia,51,019,Central
31340,,,"Lynchburg, VA",,,Campbell County,Virginia,51,031,Central
31340,,,"Lynchburg, VA",,,Lynchburg city,Virginia,51,680,Central
31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",Bibb County,Georgia,13,021,Central
31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",Crawford County,Georgia,13,079,Outlying
31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",Jones County,Georgia,13,169,Outlying
31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",Monroe County,Georgia,13,207,Outlying
31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",Twiggs County,Georgia,13,289,Outlying
31460,,260,"Madera, CA",,"Fresno-Madera-Hanford, CA",Madera County,California,06,039,Central
31540,,357,"Madison, WI",,"Madison-Janesville-Beloit, WI",Columbia County,Wisconsin,55,021,Outlying
31540,,357,"Madison, WI",,"Madison-Janesville-Beloit, WI",Dane County,Wisconsin,55,025,Central
31540,,357,"Madison, WI",,"Madison-Janesville-Beloit, WI",Green County,Wisconsin,55,045,Outlying
31540,,357,"Madison, WI",,"Madison-Janesville-Beloit, WI",Iowa County,Wisconsin,55,049,Outlying
31700,,148,"Manchester-Nashua, NH",,"Boston-Worcester-Providence, MA-RI-NH-CT",Hillsborough County,New Hampshire,33,011,Central
31740,,,"Manhattan, KS",,,Geary County,Kansas,20,061,Outlying
31740,,,"Manhattan, KS",,,Pottawatomie County,Kansas,20,149,Outlying
31740,,,"Manhattan, KS",,,Riley County,Kansas,20,161,Central
31860,,359,"Mankato, MN",,"Mankato-New Ulm, MN",Blue Earth County,Minnesota,27,013,Central
31860,,359,"Mankato, MN",,"Mankato-New Ulm, MN",Nicollet County,Minnesota,27,103,Central
31900,,360,"Mansfield, OH",,"Mansfield-Ashland-Bucyrus, OH",Richland County,Ohio,39,139,Central
32420,,364,"Mayagüez, PR",,"Mayagüez-San Germán, PR",Hormigueros Municipio,Puerto Rico,72,067,Central
32420,,364,"Mayagüez, PR",,"Mayagüez-San Germán, PR",Las Marías Municipio,Puerto Rico,72,083,Outlying
32420,,364,"Mayagüez, PR",,"Mayagüez-San Germán, PR",Mayagüez Municipio,Puerto Rico,72,097,Central
32580,,365,"McAllen-Edinburg-Mission, TX",,"McAllen-Edinburg, TX",Hidalgo County,Texas,48,215,Central
32780,,366,"Medford, OR",,"Medford-Grants Pass, OR",Jackson County,Oregon,41,029,Central
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Crittenden County,Arkansas,05,035,Central
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",DeSoto County,Mississippi,28,033,Central
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Marshall County,Mississippi,28,093,Outlying
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Tate County,Mississippi,28,137,Outlying
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Tunica County,Mississippi,28,143,Outlying
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Fayette County,Tennessee,47,047,Outlying
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Shelby County,Tennessee,47,157,Central
32820,,368,"Memphis, TN-MS-AR",,"Memphis-Forrest City, TN-MS-AR",Tipton County,Tennessee,47,167,Outlying
32900,,488,"Merced, CA",,"San Jose-San Francisco-Oakland, CA",Merced County,California,06,047,Central
33100,22744,370,"Miami-Fort Lauderdale-Pompano Beach, FL","Fort Lauderdale-Pompano Beach-Sunrise, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Broward County,Florida,12,011,Central
33100,33124,370,"Miami-Fort Lauderdale-Pompano Beach, FL","Miami-Miami Beach-Kendall, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Miami-Dade County,Florida,12,086,Central
33100,48424,370,"Miami-Fort Lauderdale-Pompano Beach, FL","West Palm Beach-Boca Raton-Boynton Beach, FL","Miami-Port St. Lucie-Fort Lauderdale, FL",Palm Beach County,Florida,12,099,Central
33140,,176,"Michigan City-La Porte, IN",,"Chicago-Naperville, IL-IN-WI",LaPorte County,Indiana,18,091,Central
33220,,474,"Midland, MI",,"Saginaw-Midland-Bay City, MI",Midland County,Michigan,26,111,Central
33260,,372,"Midland, TX",,"Midland-Odessa, TX",Martin County,Texas,48,317,Outlying
33260,,372,"Midland, TX",,"Midland-Odessa, TX",Midland County,Texas,48,329,Central
33340,,376,"Milwaukee-Waukesha, WI",,"Milwaukee-Racine-Waukesha, WI",Milwaukee County,Wisconsin,55,079,Central
33340,,376,"Milwaukee-Waukesha, WI",,"Milwaukee-Racine-Waukesha, WI",Ozaukee County,Wisconsin,55,089,Central
33340,,376,"Milwaukee-Waukesha, WI",,"Milwaukee-Racine-Waukesha, WI",Washington County,Wisconsin,55,131,Outlying
33340,,376,"Milwaukee-Waukesha, WI",,"Milwaukee-Racine-Waukesha, WI",Waukesha County,Wisconsin,55,133,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Anoka County,Minnesota,27,003,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Carver County,Minnesota,27,019,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Chisago County,Minnesota,27,025,Outlying
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Dakota County,Minnesota,27,037,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Hennepin County,Minnesota,27,053,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Isanti County,Minnesota,27,059,Outlying
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Le Sueur County,Minnesota,27,079,Outlying
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Mille Lacs County,Minnesota,27,095,Outlying
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Ramsey County,Minnesota,27,123,Central
33460,,378,"Minneapolis-St. Paul-Bloomington, MN-WI",,"Minneapolis-St. Paul, MN-WI",Scott County,Minnesota,27,139,Central
